order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total,line_cost
406,ORD-000187,PROD-00292,1,139.78,0.0,139.78,54.37
407,ORD-000187,PROD-00170,1,88.58,0.0,88.58,41.82
408,ORD-000188,PROD-00276,4,128.15,0.0,512.6,281.08
409,ORD-000189,PROD-00071,2,403.84,0.0,807.68,245.42
410,ORD-000190,PROD-00057,2,1399.93,0.2,2239.89,1435.94
411,ORD-000191,PROD-00294,2,11.06,0.0,22.12,8.68
412,ORD-000192,PROD-00094,2,503.58,0.0,1007.16,348.56
413,ORD-000192,PROD-00162,3,176.48,0.0,529.44,273.09
414,ORD-000192,PROD-00005,1,638.65,0.0,638.65,356.47
415,ORD-000193,PROD-00223,1,188.78,0.0,188.78,76.17
416,ORD-000193,PROD-00215,1,407.0,0.0,407.0,187.35
417,ORD-000193,PROD-00116,1,480.37,0.0,480.37,286.5
418,ORD-000194,PROD-00270,2,14.85,0.0,29.7,16.68
419,ORD-000194,PROD-00053,1,130.73,0.0,130.73,69.21
420,ORD-000195,PROD-00065,5,637.07,0.0,3185.35,1739.5
421,ORD-000195,PROD-00199,2,189.01,0.0,378.02,196.82
422,ORD-000196,PROD-00027,1,1332.82,0.0,1332.82,553.03
423,ORD-000196,PROD-00115,1,260.81,0.0,260.81,98.32
424,ORD-000197,PROD-00011,1,669.86,0.0,669.86,262.79
425,ORD-000198,PROD-00024,1,834.83,0.0,834.83,447.11
426,ORD-000198,PROD-00127,2,171.53,0.0,343.06,125.7
427,ORD-000198,PROD-00082,1,755.91,0.0,755.91,392.1
428,ORD-000199,PROD-00030,2,944.9,0.0,1889.8,1046.18
429,ORD-000199,PROD-00207,1,456.1,0.0,456.1,270.31
430,ORD-000200,PROD-00004,1,45.77,0.0,45.77,15.58
431,ORD-000201,PROD-00276,3,128.15,0.0,384.45,210.81
432,ORD-000201,PROD-00106,4,633.28,0.0,2533.12,1124.04
433,ORD-000201,PROD-00001,1,613.68,0.0,613.68,259.38
434,ORD-000201,PROD-00072,4,631.55,0.0,2526.2,767.04
435,ORD-000202,PROD-00197,2,390.2,0.0,780.4,445.2
436,ORD-000202,PROD-00012,1,394.11,0.0,394.11,198.27
437,ORD-000202,PROD-00149,2,138.93,0.0,277.86,119.06
438,ORD-000203,PROD-00065,1,637.07,0.0,637.07,347.9
439,ORD-000204,PROD-00091,1,36.48,0.0,36.48,20.98
440,ORD-000204,PROD-00034,1,905.99,0.0,905.99,447.82
441,ORD-000205,PROD-00075,1,330.52,0.0,330.52,174.4
442,ORD-000206,PROD-00126,3,165.83,0.0,497.49,264.75
443,ORD-000207,PROD-00044,3,454.36,0.0,1363.08,559.2
444,ORD-000207,PROD-00184,1,263.35,0.0,263.35,152.28
445,ORD-000207,PROD-00164,1,229.42,0.0,229.42,120.75
446,ORD-000207,PROD-00139,2,220.29,0.0,440.58,193.24
447,ORD-000208,PROD-00001,2,613.68,0.0,1227.36,518.76
448,ORD-000208,PROD-00065,2,637.07,0.0,1274.14,695.8
449,ORD-000209,PROD-00178,1,208.75,0.0,208.75,100.65
450,ORD-000209,PROD-00012,2,394.11,0.0,788.22,396.54
451,ORD-000210,PROD-00102,1,235.33,0.0,235.33,103.58
452,ORD-000211,PROD-00260,5,76.29,0.0,381.45,126.6
453,ORD-000211,PROD-00273,4,51.59,0.0,206.36,92.04
454,ORD-000211,PROD-00054,5,897.7,0.0,4488.5,1881.8
455,ORD-000211,PROD-00004,3,45.77,0.0,137.31,46.74
456,ORD-000212,PROD-00129,3,23.75,0.0,71.25,39.48
457,ORD-000212,PROD-00073,1,687.3,0.0,687.3,314.36
458,ORD-000212,PROD-00014,1,748.19,0.0,748.19,321.23
459,ORD-000212,PROD-00052,3,828.96,0.0,2486.88,1260.72
460,ORD-000213,PROD-00053,2,130.73,0.0,261.46,138.42
461,ORD-000213,PROD-00129,3,23.75,0.0,71.25,39.48
462,ORD-000213,PROD-00211,4,581.93,0.0,2327.72,1216.88
463,ORD-000213,PROD-00252,3,29.83,0.0,89.49,27.93
464,ORD-000214,PROD-00006,2,227.05,0.0,454.1,240.42
465,ORD-000214,PROD-00133,3,160.71,0.0,482.13,258.24
466,ORD-000214,PROD-00261,1,57.78,0.0,57.78,30.28
467,ORD-000214,PROD-00081,2,248.92,0.0,497.84,197.0
468,ORD-000215,PROD-00279,4,74.98,0.0,299.92,119.84
469,ORD-000215,PROD-00211,1,581.93,0.0,581.93,304.22
470,ORD-000216,PROD-00291,2,148.9,0.0,297.8,159.2
471,ORD-000216,PROD-00247,3,16.31,0.0,48.93,23.76
472,ORD-000217,PROD-00117,1,235.25,0.0,235.25,139.4
473,ORD-000217,PROD-00211,1,581.93,0.0,581.93,304.22
474,ORD-000218,PROD-00192,1,126.91,0.0,126.91,65.21
475,ORD-000219,PROD-00165,1,147.82,0.0,147.82,65.89
476,ORD-000220,PROD-00288,1,127.9,0.0,127.9,71.29
477,ORD-000220,PROD-00174,2,56.74,0.0,113.48,45.04
478,ORD-000221,PROD-00292,1,139.78,0.0,139.78,54.37
479,ORD-000222,PROD-00110,2,309.7,0.0,619.4,237.36
480,ORD-000222,PROD-00239,3,119.2,0.0,357.6,149.19
481,ORD-000222,PROD-00291,4,148.9,0.0,595.6,318.4
482,ORD-000222,PROD-00170,1,88.58,0.0,88.58,41.82
483,ORD-000222,PROD-00030,3,944.9,0.0,2834.7,1569.27
484,ORD-000223,PROD-00097,1,259.6,0.0,259.6,143.23
485,ORD-000224,PROD-00294,4,11.06,0.0,44.24,17.36
486,ORD-000224,PROD-00086,3,169.28,0.0,507.84,269.79
487,ORD-000224,PROD-00093,1,73.93,0.0,73.93,35.65
488,ORD-000225,PROD-00099,1,667.53,0.0,667.53,286.66
489,ORD-000225,PROD-00108,5,457.62,0.0,2288.1,1288.8
490,ORD-000226,PROD-00188,2,488.08,0.0,976.16,565.56
491,ORD-000226,PROD-00098,1,589.96,0.0,589.96,308.61
492,ORD-000226,PROD-00201,1,135.68,0.0,135.68,43.38
493,ORD-000227,PROD-00197,1,390.2,0.0,390.2,222.6
494,ORD-000227,PROD-00233,2,284.71,0.0,569.42,255.04
495,ORD-000228,PROD-00063,1,886.62,0.0,886.62,455.95
496,ORD-000229,PROD-00128,1,230.57,0.0,230.57,131.26
497,ORD-000229,PROD-00067,1,1381.01,0.0,1381.01,747.36
498,ORD-000229,PROD-00167,4,193.35,0.0,773.4,347.72
499,ORD-000229,PROD-00158,2,212.62,0.0,425.24,235.94
500,ORD-000230,PROD-00213,1,136.68,0.0,136.68,69.92
501,ORD-000230,PROD-00057,1,1399.93,0.0,1399.93,717.97
502,ORD-000230,PROD-00150,2,52.48,0.0,104.96,59.2
503,ORD-000230,PROD-00153,3,85.23,0.0,255.69,94.23
504,ORD-000231,PROD-00291,3,148.9,0.0,446.7,238.8
505,ORD-000232,PROD-00251,2,18.32,0.0,36.64,13.72
506,ORD-000232,PROD-00248,2,67.34,0.0,134.68,43.06
507,ORD-000233,PROD-00238,1,20.18,0.0,20.18,7.77
508,ORD-000234,PROD-00254,2,25.85,0.0,51.7,28.82
509,ORD-000235,PROD-00151,2,74.64,0.0,149.28,87.76
510,ORD-000235,PROD-00101,1,781.36,0.0,781.36,324.55
511,ORD-000235,PROD-00115,2,260.81,0.0,521.62,196.64
512,ORD-000236,PROD-00271,1,23.37,0.0,23.37,12.69
513,ORD-000236,PROD-00170,1,88.58,0.0,88.58,41.82
514,ORD-000237,PROD-00131,3,217.81,0.0,653.43,362.52
515,ORD-000237,PROD-00188,1,488.08,0.0,488.08,282.78
516,ORD-000238,PROD-00239,1,119.2,0.0,119.2,49.73
517,ORD-000238,PROD-00231,1,519.7,0.0,519.7,170.42
518,ORD-000238,PROD-00173,1,200.32,0.0,200.32,98.0
519,ORD-000239,PROD-00093,1,73.93,0.0,73.93,35.65
520,ORD-000240,PROD-00118,1,196.53,0.0,196.53,79.47
521,ORD-000241,PROD-00036,4,224.93,0.0,899.72,505.32
522,ORD-000242,PROD-00093,1,73.93,0.0,73.93,35.65
523,ORD-000243,PROD-00005,5,638.65,0.0,3193.25,1782.35
524,ORD-000244,PROD-00221,3,77.89,0.0,233.67,77.28
525,ORD-000244,PROD-00172,2,230.63,0.0,461.26,239.16
526,ORD-000245,PROD-00229,2,315.69,0.0,631.38,236.74
527,ORD-000245,PROD-00258,1,48.44,0.0,48.44,22.4
528,ORD-000246,PROD-00099,4,667.53,0.0,2670.12,1146.64
529,ORD-000246,PROD-00087,1,430.15,0.0,430.15,171.0
530,ORD-000246,PROD-00117,1,235.25,0.0,235.25,139.4
531,ORD-000246,PROD-00134,1,176.9,0.0,176.9,74.44
532,ORD-000246,PROD-00073,3,687.3,0.0,2061.9,943.08
533,ORD-000247,PROD-00209,1,503.84,0.0,503.84,173.11
534,ORD-000247,PROD-00246,1,131.74,0.0,131.74,78.06
535,ORD-000247,PROD-00096,1,404.26,0.0,404.26,134.58
536,ORD-000247,PROD-00278,1,86.22,0.0,86.22,42.03
537,ORD-000248,PROD-00166,5,127.23,0.0,636.15,314.7
538,ORD-000249,PROD-00293,1,30.69,0.0,30.69,11.08
539,ORD-000249,PROD-00157,3,99.19,0.0,297.57,124.86
540,ORD-000249,PROD-00240,3,32.5,0.0,97.5,42.33
541,ORD-000250,PROD-00280,1,141.56,0.0,141.56,55.05
542,ORD-000250,PROD-00211,4,581.93,0.0,2327.72,1216.88
543,ORD-000250,PROD-00219,2,147.31,0.0,294.62,90.24
544,ORD-000251,PROD-00280,1,141.56,0.0,141.56,55.05
545,ORD-000251,PROD-00081,2,248.92,0.0,497.84,197.0
546,ORD-000251,PROD-00279,1,74.98,0.0,74.98,29.96
547,ORD-000252,PROD-00131,4,217.81,0.0,871.24,483.36
548,ORD-000252,PROD-00208,2,450.58,0.0,901.16,470.8
549,ORD-000252,PROD-00128,1,230.57,0.0,230.57,131.26
550,ORD-000253,PROD-00070,1,339.92,0.0,339.92,196.29
551,ORD-000254,PROD-00055,2,1326.91,0.0,2653.82,918.62
552,ORD-000254,PROD-00128,1,230.57,0.0,230.57,131.26
553,ORD-000255,PROD-00231,2,519.7,0.0,1039.4,340.84
554,ORD-000256,PROD-00115,1,260.81,0.0,260.81,98.32
555,ORD-000257,PROD-00022,2,836.93,0.0,1673.86,994.98
556,ORD-000257,PROD-00202,3,573.63,0.0,1720.89,858.96
557,ORD-000258,PROD-00265,2,143.9,0.0,287.8,96.32
558,ORD-000258,PROD-00086,4,169.28,0.0,677.12,359.72
559,ORD-000259,PROD-00140,4,236.1,0.0,944.4,449.08
560,ORD-000259,PROD-00192,1,126.91,0.0,126.91,65.21
561,ORD-000260,PROD-00290,2,105.36,0.15,179.11,63.6
562,ORD-000260,PROD-00023,1,323.38,0.0,323.38,170.99
563,ORD-000260,PROD-00120,2,619.52,0.0,1239.04,728.34
564,ORD-000260,PROD-00279,2,74.98,0.15,127.47,59.92
565,ORD-000260,PROD-00215,4,407.0,0.0,1628.0,749.4
566,ORD-000261,PROD-00086,2,169.28,0.0,338.56,179.86
567,ORD-000262,PROD-00250,2,125.27,0.15,212.96,103.48
568,ORD-000262,PROD-00223,5,188.78,0.0,943.9,380.85
569,ORD-000262,PROD-00094,1,503.58,0.0,503.58,174.28
570,ORD-000262,PROD-00015,1,171.2,0.0,171.2,89.91
571,ORD-000262,PROD-00031,2,1231.36,0.0,2462.72,1465.44
572,ORD-000263,PROD-00049,2,485.12,0.0,970.24,372.96
573,ORD-000264,PROD-00262,2,54.26,0.0,108.52,60.46
574,ORD-000264,PROD-00283,2,144.84,0.0,289.68,159.22
575,ORD-000264,PROD-00100,1,91.93,0.0,91.93,48.08
576,ORD-000265,PROD-00108,1,457.62,0.0,457.62,257.76
577,ORD-000265,PROD-00102,3,235.33,0.0,705.99,310.74
578,ORD-000265,PROD-00276,2,128.15,0.0,256.3,140.54
579,ORD-000265,PROD-00053,1,130.73,0.0,130.73,69.21
580,ORD-000265,PROD-00279,1,74.98,0.0,74.98,29.96
581,ORD-000266,PROD-00007,1,874.14,0.0,874.14,442.34
582,ORD-000266,PROD-00020,5,1360.0,0.0,6800.0,3248.4
583,ORD-000266,PROD-00266,1,6.22,0.0,6.22,2.81
584,ORD-000266,PROD-00060,1,1270.79,0.0,1270.79,599.67
585,ORD-000267,PROD-00262,1,54.26,0.0,54.26,30.23
586,ORD-000267,PROD-00200,1,14.88,0.0,14.88,7.7
587,ORD-000267,PROD-00211,2,581.93,0.0,1163.86,608.44
588,ORD-000267,PROD-00134,1,176.9,0.0,176.9,74.44
589,ORD-000268,PROD-00072,4,631.55,0.0,2526.2,767.04
590,ORD-000268,PROD-00188,2,488.08,0.0,976.16,565.56
591,ORD-000269,PROD-00029,1,881.32,0.0,881.32,400.69
592,ORD-000269,PROD-00068,2,1370.52,0.0,2741.04,863.88
593,ORD-000269,PROD-00023,3,323.38,0.0,970.14,512.97
594,ORD-000270,PROD-00136,3,59.48,0.0,178.44,90.9
595,ORD-000270,PROD-00233,1,284.71,0.0,284.71,127.52
596,ORD-000270,PROD-00279,2,74.98,0.0,149.96,59.92
597,ORD-000271,PROD-00167,1,193.35,0.0,193.35,86.93
598,ORD-000272,PROD-00141,1,23.63,0.0,23.63,11.46
599,ORD-000272,PROD-00180,1,544.24,0.0,544.24,187.9
600,ORD-000272,PROD-00239,3,119.2,0.0,357.6,149.19
601,ORD-000272,PROD-00121,1,280.96,0.0,280.96,160.04
602,ORD-000272,PROD-00067,1,1381.01,0.0,1381.01,747.36
603,ORD-000273,PROD-00170,1,88.58,0.0,88.58,41.82
604,ORD-000274,PROD-00143,2,150.6,0.0,301.2,169.04
605,ORD-000274,PROD-00259,1,96.92,0.0,96.92,48.32
606,ORD-000274,PROD-00242,4,78.67,0.0,314.68,165.8
607,ORD-000274,PROD-00171,4,237.36,0.0,949.44,503.92
608,ORD-000275,PROD-00043,1,98.11,0.0,98.11,29.86
609,ORD-000275,PROD-00282,2,23.94,0.0,47.88,15.94
610,ORD-000276,PROD-00044,1,454.36,0.0,454.36,186.4
611,ORD-000276,PROD-00063,1,886.62,0.0,886.62,455.95
612,ORD-000276,PROD-00053,1,130.73,0.0,130.73,69.21
613,ORD-000277,PROD-00214,1,272.45,0.0,272.45,136.15
614,ORD-000278,PROD-00035,1,394.84,0.0,394.84,224.16
615,ORD-000278,PROD-00281,2,53.12,0.0,106.24,41.34
616,ORD-000279,PROD-00020,1,1360.0,0.0,1360.0,649.68
617,ORD-000279,PROD-00062,1,461.37,0.0,461.37,204.9
618,ORD-000279,PROD-00145,2,210.08,0.0,420.16,186.96
619,ORD-000279,PROD-00019,2,1234.83,0.0,2469.66,1275.32
620,ORD-000280,PROD-00093,3,73.93,0.0,221.79,106.95
621,ORD-000280,PROD-00116,2,480.37,0.0,960.74,573.0
622,ORD-000281,PROD-00155,3,190.74,0.0,572.22,290.13
623,ORD-000281,PROD-00266,2,6.22,0.0,12.44,5.62
624,ORD-000282,PROD-00060,1,1270.79,0.0,1270.79,599.67
625,ORD-000282,PROD-00124,1,746.82,0.0,746.82,423.48
626,ORD-000282,PROD-00127,1,171.53,0.0,171.53,62.85
627,ORD-000283,PROD-00007,4,874.14,0.0,3496.56,1769.36
628,ORD-000283,PROD-00208,1,450.58,0.0,450.58,235.4
629,ORD-000283,PROD-00155,1,190.74,0.0,190.74,96.71
630,ORD-000283,PROD-00149,1,138.93,0.0,138.93,59.53
631,ORD-000283,PROD-00209,1,503.84,0.0,503.84,173.11
632,ORD-000284,PROD-00167,3,193.35,0.0,580.05,260.79
633,ORD-000285,PROD-00087,1,430.15,0.0,430.15,171.0
634,ORD-000285,PROD-00270,1,14.85,0.0,14.85,8.34
635,ORD-000286,PROD-00093,1,73.93,0.0,73.93,35.65
636,ORD-000286,PROD-00008,2,555.79,0.0,1111.58,535.82
637,ORD-000287,PROD-00108,1,457.62,0.0,457.62,257.76
638,ORD-000288,PROD-00099,2,667.53,0.0,1335.06,573.32
639,ORD-000289,PROD-00180,1,544.24,0.0,544.24,187.9
640,ORD-000289,PROD-00047,1,812.62,0.0,812.62,355.95
641,ORD-000289,PROD-00030,1,944.9,0.0,944.9,523.09
642,ORD-000290,PROD-00294,1,11.06,0.0,11.06,4.34
643,ORD-000290,PROD-00272,3,36.05,0.0,108.15,62.37
644,ORD-000291,PROD-00056,2,894.84,0.0,1789.68,770.8
645,ORD-000291,PROD-00273,3,51.59,0.0,154.77,69.03
646,ORD-000291,PROD-00282,2,23.94,0.0,47.88,15.94
647,ORD-000291,PROD-00173,2,200.32,0.0,400.64,196.0
648,ORD-000292,PROD-00046,2,1449.0,0.0,2898.0,1364.6
649,ORD-000293,PROD-00282,5,23.94,0.0,119.7,39.85
650,ORD-000293,PROD-00089,5,692.8,0.0,3464.0,1304.3
651,ORD-000294,PROD-00017,1,764.27,0.0,764.27,410.57
652,ORD-000295,PROD-00048,1,794.03,0.0,794.03,305.33
653,ORD-000295,PROD-00221,4,77.89,0.0,311.56,103.04
654,ORD-000295,PROD-00236,3,14.02,0.0,42.06,13.5
655,ORD-000296,PROD-00110,3,309.7,0.0,929.1,356.04
656,ORD-000297,PROD-00199,1,189.01,0.0,189.01,98.41
657,ORD-000297,PROD-00066,4,798.14,0.0,3192.56,1519.88
658,ORD-000298,PROD-00289,1,67.73,0.15,57.57,35.25
659,ORD-000299,PROD-00089,1,692.8,0.0,692.8,260.86
660,ORD-000299,PROD-00268,4,46.43,0.0,185.72,97.72
661,ORD-000299,PROD-00135,3,113.46,0.0,340.38,203.25
662,ORD-000300,PROD-00090,5,625.54,0.0,3127.7,1853.3
663,ORD-000301,PROD-00210,1,277.62,0.0,277.62,121.68
664,ORD-000302,PROD-00085,2,550.76,0.0,1101.52,551.4
665,ORD-000302,PROD-00039,2,214.91,0.0,429.82,146.14
666,ORD-000302,PROD-00172,1,230.63,0.0,230.63,119.58
667,ORD-000303,PROD-00243,4,97.56,0.0,390.24,216.48
668,ORD-000303,PROD-00176,3,112.58,0.0,337.74,141.12
669,ORD-000303,PROD-00200,3,14.88,0.0,44.64,23.1
670,ORD-000304,PROD-00128,1,230.57,0.0,230.57,131.26
671,ORD-000304,PROD-00157,5,99.19,0.0,495.95,208.1
672,ORD-000305,PROD-00106,1,633.28,0.0,633.28,281.01
673,ORD-000305,PROD-00176,3,112.58,0.0,337.74,141.12
674,ORD-000306,PROD-00020,4,1360.0,0.0,5440.0,2598.72
675,ORD-000306,PROD-00082,1,755.91,0.0,755.91,392.1
676,ORD-000306,PROD-00070,1,339.92,0.0,339.92,196.29
677,ORD-000307,PROD-00124,1,746.82,0.25,560.12,423.48
678,ORD-000308,PROD-00182,1,362.91,0.0,362.91,129.07
679,ORD-000309,PROD-00282,1,23.94,0.0,23.94,7.97
680,ORD-000310,PROD-00096,3,404.26,0.0,1212.78,403.74
681,ORD-000310,PROD-00225,3,167.92,0.0,503.76,191.04
682,ORD-000311,PROD-00016,1,604.72,0.0,604.72,339.13
683,ORD-000311,PROD-00078,3,792.39,0.0,2377.17,1193.91
684,ORD-000311,PROD-00155,1,190.74,0.0,190.74,96.71
685,ORD-000312,PROD-00261,3,57.78,0.0,173.34,90.84
686,ORD-000313,PROD-00142,1,191.73,0.0,191.73,77.29
687,ORD-000313,PROD-00255,1,16.21,0.15,13.78,8.04
688,ORD-000313,PROD-00073,3,687.3,0.0,2061.9,943.08
689,ORD-000314,PROD-00283,1,144.84,0.0,144.84,79.61
690,ORD-000315,PROD-00083,1,586.48,0.0,586.48,243.76
691,ORD-000315,PROD-00155,3,190.74,0.0,572.22,290.13
692,ORD-000316,PROD-00059,1,175.01,0.0,175.01,85.81
693,ORD-000317,PROD-00054,3,897.7,0.0,2693.1,1129.08
694,ORD-000317,PROD-00226,2,35.05,0.0,70.1,33.6
695,ORD-000317,PROD-00155,3,190.74,0.0,572.22,290.13
696,ORD-000318,PROD-00168,1,184.98,0.0,184.98,58.58
697,ORD-000318,PROD-00148,1,145.89,0.0,145.89,84.8
698,ORD-000318,PROD-00024,3,834.83,0.0,2504.49,1341.33
699,ORD-000318,PROD-00009,1,954.26,0.0,954.26,490.56
700,ORD-000319,PROD-00280,5,141.56,0.0,707.8,275.25
701,ORD-000319,PROD-00163,1,186.23,0.0,186.23,90.69
702,ORD-000320,PROD-00160,2,144.11,0.0,288.22,87.28
703,ORD-000320,PROD-00142,1,191.73,0.0,191.73,77.29
704,ORD-000320,PROD-00193,1,214.82,0.0,214.82,101.26
705,ORD-000320,PROD-00013,2,1198.62,0.0,2397.24,1155.46
706,ORD-000320,PROD-00022,2,836.93,0.0,1673.86,994.98
707,ORD-000321,PROD-00107,4,536.66,0.0,2146.64,892.16
708,ORD-000321,PROD-00291,4,148.9,0.0,595.6,318.4
709,ORD-000321,PROD-00073,2,687.3,0.0,1374.6,628.72
710,ORD-000322,PROD-00047,1,812.62,0.0,812.62,355.95
711,ORD-000322,PROD-00193,1,214.82,0.0,214.82,101.26
712,ORD-000322,PROD-00020,1,1360.0,0.0,1360.0,649.68
713,ORD-000322,PROD-00197,2,390.2,0.0,780.4,445.2
714,ORD-000322,PROD-00270,1,14.85,0.0,14.85,8.34
715,ORD-000323,PROD-00040,2,377.21,0.0,754.42,409.1
716,ORD-000323,PROD-00177,3,97.89,0.0,293.67,119.46
717,ORD-000324,PROD-00082,2,755.91,0.0,1511.82,784.2
718,ORD-000324,PROD-00010,1,1141.41,0.0,1141.41,414.62
719,ORD-000325,PROD-00073,3,687.3,0.0,2061.9,943.08
720,ORD-000326,PROD-00179,5,172.49,0.0,862.45,422.05
721,ORD-000326,PROD-00016,1,604.72,0.0,604.72,339.13
722,ORD-000326,PROD-00229,1,315.69,0.0,315.69,118.37
723,ORD-000326,PROD-00232,1,14.11,0.0,14.11,7.05
724,ORD-000327,PROD-00126,1,165.83,0.0,165.83,88.25
725,ORD-000327,PROD-00109,3,247.84,0.0,743.52,333.78
726,ORD-000327,PROD-00056,5,894.84,0.0,4474.2,1927.0
727,ORD-000328,PROD-00012,1,394.11,0.0,394.11,198.27
728,ORD-000328,PROD-00254,3,25.85,0.0,77.55,43.23
729,ORD-000329,PROD-00061,4,1422.48,0.0,5689.92,2743.56
730,ORD-000329,PROD-00138,2,165.55,0.0,331.1,177.84
731,ORD-000329,PROD-00042,1,1482.7,0.0,1482.7,858.14
732,ORD-000330,PROD-00195,2,49.05,0.0,98.1,42.48
733,ORD-000330,PROD-00086,1,169.28,0.0,169.28,89.93
734,ORD-000330,PROD-00037,1,647.41,0.0,647.41,337.89
735,ORD-000331,PROD-00007,4,874.14,0.0,3496.56,1769.36
736,ORD-000331,PROD-00276,2,128.15,0.0,256.3,140.54
737,ORD-000332,PROD-00123,1,389.63,0.0,389.63,153.56
738,ORD-000333,PROD-00118,3,196.53,0.0,589.59,238.41
739,ORD-000334,PROD-00135,1,113.46,0.0,113.46,67.75
740,ORD-000334,PROD-00227,1,430.55,0.0,430.55,175.06
741,ORD-000335,PROD-00176,1,112.58,0.1,101.32,47.04
742,ORD-000336,PROD-00128,1,230.57,0.0,230.57,131.26
743,ORD-000337,PROD-00053,1,130.73,0.0,130.73,69.21
744,ORD-000338,PROD-00198,2,98.35,0.0,196.7,107.58
745,ORD-000338,PROD-00264,1,30.62,0.0,30.62,10.16
746,ORD-000339,PROD-00051,1,359.46,0.0,359.46,196.58
747,ORD-000339,PROD-00081,2,248.92,0.0,497.84,197.0
748,ORD-000339,PROD-00274,1,7.84,0.0,7.84,4.08
749,ORD-000339,PROD-00180,1,544.24,0.0,544.24,187.9
750,ORD-000339,PROD-00128,1,230.57,0.0,230.57,131.26
751,ORD-000340,PROD-00149,1,138.93,0.0,138.93,59.53
752,ORD-000341,PROD-00068,1,1370.52,0.0,1370.52,431.94
753,ORD-000341,PROD-00205,3,538.18,0.0,1614.54,704.97
754,ORD-000342,PROD-00023,2,323.38,0.0,646.76,341.98
755,ORD-000343,PROD-00072,1,631.55,0.0,631.55,191.76
756,ORD-000344,PROD-00176,2,112.58,0.0,225.16,94.08
757,ORD-000345,PROD-00119,1,171.4,0.0,171.4,66.14
758,ORD-000345,PROD-00211,1,581.93,0.0,581.93,304.22
759,ORD-000345,PROD-00110,1,309.7,0.0,309.7,118.68
760,ORD-000346,PROD-00267,1,12.62,0.0,12.62,4.98
761,ORD-000346,PROD-00059,1,175.01,0.0,175.01,85.81
762,ORD-000346,PROD-00034,3,905.99,0.0,2717.97,1343.46
763,ORD-000347,PROD-00151,1,74.64,0.0,74.64,43.88
764,ORD-000348,PROD-00084,1,373.65,0.0,373.65,214.04
765,ORD-000348,PROD-00246,3,131.74,0.0,395.22,234.18
766,ORD-000349,PROD-00168,1,184.98,0.0,184.98,58.58
767,ORD-000349,PROD-00140,3,236.1,0.0,708.3,336.81
768,ORD-000349,PROD-00064,5,1116.41,0.0,5582.05,1891.1
769,ORD-000349,PROD-00176,2,112.58,0.0,225.16,94.08
770,ORD-000350,PROD-00156,1,177.9,0.0,177.9,78.6
771,ORD-000350,PROD-00151,1,74.64,0.0,74.64,43.88
772,ORD-000350,PROD-00175,1,174.34,0.0,174.34,85.76
773,ORD-000351,PROD-00169,1,222.41,0.0,222.41,72.33
774,ORD-000351,PROD-00283,1,144.84,0.0,144.84,79.61
775,ORD-000351,PROD-00081,5,248.92,0.0,1244.6,492.5
776,ORD-000352,PROD-00024,3,834.83,0.0,2504.49,1341.33
777,ORD-000352,PROD-00144,2,159.18,0.0,318.36,136.54
778,ORD-000353,PROD-00274,2,7.84,0.0,15.68,8.16
779,ORD-000353,PROD-00225,2,167.92,0.0,335.84,127.36
780,ORD-000353,PROD-00256,2,148.22,0.0,296.44,176.2
781,ORD-000354,PROD-00006,2,227.05,0.0,454.1,240.42
782,ORD-000355,PROD-00081,2,248.92,0.0,497.84,197.0
783,ORD-000356,PROD-00042,4,1482.7,0.0,5930.8,3432.56
784,ORD-000357,PROD-00163,2,186.23,0.0,372.46,181.38
785,ORD-000358,PROD-00274,3,7.84,0.0,23.52,12.24
786,ORD-000359,PROD-00096,2,404.26,0.0,808.52,269.16
787,ORD-000359,PROD-00272,1,36.05,0.0,36.05,20.79
788,ORD-000359,PROD-00212,5,495.16,0.0,2475.8,1297.8
789,ORD-000360,PROD-00215,1,407.0,0.0,407.0,187.35
790,ORD-000360,PROD-00275,1,149.85,0.0,149.85,58.95
791,ORD-000360,PROD-00133,3,160.71,0.0,482.13,258.24
792,ORD-000361,PROD-00237,2,12.62,0.0,25.24,9.82
793,ORD-000361,PROD-00111,2,303.33,0.0,606.66,206.32
794,ORD-000362,PROD-00256,3,148.22,0.0,444.66,264.3
795,ORD-000362,PROD-00090,1,625.54,0.0,625.54,370.66
796,ORD-000362,PROD-00005,3,638.65,0.0,1915.95,1069.41
797,ORD-000363,PROD-00292,1,139.78,0.0,139.78,54.37
798,ORD-000363,PROD-00207,2,456.1,0.0,912.2,540.62
799,ORD-000363,PROD-00132,1,51.47,0.0,51.47,20.96
800,ORD-000364,PROD-00048,1,794.03,0.0,794.03,305.33
801,ORD-000365,PROD-00053,5,130.73,0.0,653.65,346.05
802,ORD-000365,PROD-00082,3,755.91,0.0,2267.73,1176.3
803,ORD-000365,PROD-00268,1,46.43,0.0,46.43,24.43
804,ORD-000366,PROD-00286,5,120.24,0.0,601.2,227.7
805,ORD-000366,PROD-00074,2,522.27,0.0,1044.54,520.66
806,ORD-000366,PROD-00258,1,48.44,0.0,48.44,22.4
807,ORD-000367,PROD-00006,2,227.05,0.0,454.1,240.42
808,ORD-000367,PROD-00055,3,1326.91,0.0,3980.73,1377.93
809,ORD-000367,PROD-00254,1,25.85,0.0,25.85,14.41
810,ORD-000368,PROD-00157,1,99.19,0.0,99.19,41.62
811,ORD-000368,PROD-00255,2,16.21,0.0,32.42,16.08
